customer_id,age,city,employment_type,monthly_income,credit_score,product,loan_amount,tenure_months,interest_rate,emi,disbursement_date,days_past_due,default_flag
CUST101112,40,Lucknow,Self-Employed,59936,721,Home Loan,1155789,240,11.1,12008.68,2024-10-05,0,0
CUST101113,49,Hyderabad,Business Owner,29841,630,Personal Loan,80306,24,12.73,3807.72,2023-07-08,234,1
CUST101114,43,Pune,Self-Employed,24925,559,Personal Loan,73981,12,18.87,6813.25,2023-07-23,0,0
CUST101115,22,Mumbai,Salaried,51511,683,Business Loan,352387,60,12.5,7927.98,2023-10-17,0,0
CUST101116,22,Lucknow,Salaried,63022,649,Personal Loan,134996,48,13.41,3649.14,2024-03-29,0,0
CUST101117,36,Hyderabad,Self-Employed,57375,585,Personal Loan,426814,36,11.66,14107.12,2024-05-15,1,0
CUST101118,61,Jaipur,Business Owner,39028,630,Personal Loan,126668,12,11.73,11238.31,2023-01-05,0,0
CUST101119,30,Jaipur,Salaried,66933,724,Personal Loan,303429,36,16.32,10715.66,2024-02-16,0,0
CUST101120,44,Ahmedabad,Self-Employed,99205,672,Personal Loan,80882,12,15.64,7324.72,2024-05-25,0,0
CUST101121,34,Mumbai,Self-Employed,36571,725,Personal Loan,261844,48,12.97,7020.72,2023-11-29,0,0
CUST101122,23,Delhi,Salaried,50805,686,Vehicle Loan,668358,60,10.38,14325.92,2023-07-06,0,0
CUST101123,41,Delhi,Salaried,35000,546,Home Loan,868780,240,10.38,8603.81,2023-12-20,0,0
CUST101124,52,Hyderabad,Business Owner,30827,900,Vehicle Loan,222029,48,13.07,5964.2,2023-11-03,319,1
CUST101125,38,Lucknow,Salaried,62600,634,Gold Loan,93798,18,10.49,5654.42,2024-05-23,0,0
CUST101126,54,Kolkata,Salaried,45550,627,Home Loan,1543270,300,10.86,14969.85,2024-11-10,0,0
CUST101127,44,Ahmedabad,Salaried,45010,755,Business Loan,376922,60,13.8,8731.28,2023-04-24,0,0
CUST101128,49,Bengaluru,Salaried,52948,590,Vehicle Loan,180901,24,10.76,8411.26,2024-04-01,0,0
CUST101129,50,Jaipur,Business Owner,54344,636,Home Loan,1300242,120,11.0,17910.84,2023-12-22,0,0
CUST101130,30,Chennai,Self-Employed,110713,671,Business Loan,713793,60,15.11,17022.33,2024-08-09,247,1
CUST101131,44,Bengaluru,Salaried,84841,602,Business Loan,337616,12,16.95,30784.17,2023-08-18,0,0
CUST101132,46,Mumbai,Salaried,43135,654,Business Loan,357036,36,15.81,12518.86,2023-10-29,0,0
CUST101133,50,Kolkata,Business Owner,35000,688,Home Loan,1383021,240,11.2,14464.1,2023-10-30,0,0
CUST101134,30,Ahmedabad,Self-Employed,32438,771,Business Loan,151801,12,12.99,13557.74,2024-08-19,0,0
CUST101135,61,Hyderabad,Salaried,119886,807,Business Loan,395114,36,17.55,14195.28,2024-11-07,0,0
CUST101136,32,Chennai,Self-Employed,44905,681,Business Loan,263472,24,14.42,12702.39,2023-04-25,0,0
CUST101137,32,Ahmedabad,Salaried,131546,687,Gold Loan,389844,12,10.07,34286.17,2023-04-27,0,0
CUST101138,21,Pune,Business Owner,42269,648,Home Loan,1253080,120,10.8,17119.62,2024-07-03,0,0
CUST101139,21,Bengaluru,Self-Employed,48415,717,Vehicle Loan,315182,60,11.66,6957.02,2023-06-06,0,0
CUST101140,49,Hyderabad,Self-Employed,28863,681,Business Loan,84735,12,12.16,7534.95,2024-07-07,270,1
CUST101141,28,Lucknow,Salaried,37020,772,Business Loan,303107,24,12.97,14405.99,2023-09-22,0,0
CUST101142,41,Ahmedabad,Salaried,20000,810,Personal Loan,153345,24,18.17,7668.21,2024-05-15,15,0
CUST101143,61,Jaipur,Salaried,49280,718,Personal Loan,169434,24,18.77,8522.01,2023-11-25,0,0
CUST101144,46,Bengaluru,Self-Employed,39376,791,Personal Loan,227413,24,14.04,10923.05,2024-02-16,30,0
CUST101145,39,Lucknow,Salaried,33885,738,Personal Loan,294279,48,15.8,8309.84,2023-05-23,0,0
CUST101146,38,Pune,Self-Employed,38080,682,Personal Loan,54294,12,13.18,4853.98,2024-11-01,0,0
CUST101147,40,Hyderabad,Business Owner,141110,769,Home Loan,2691594,120,11.01,37091.95,2023-02-16,0,0
CUST101148,39,Bengaluru,Self-Employed,64655,698,Gold Loan,69019,6,9.18,11813.12,2024-03-27,0,0
CUST101149,21,Delhi,Salaried,56382,703,Personal Loan,294649,36,13.64,10018.96,2023-09-05,114,1
CUST101150,37,Pune,Business Owner,43861,611,Business Loan,299620,36,12.95,10088.17,2023-04-28,30,0
CUST101151,36,Hyderabad,Self-Employed,31569,525,Personal Loan,101777,36,17.89,3673.87,2023-02-05,0,0
CUST101152,36,Hyderabad,Self-Employed,47035,833,Vehicle Loan,163797,60,10.15,3492.3,2023-08-03,0,0
CUST101153,50,Delhi,Self-Employed,79934,635,Gold Loan,150399,18,11.92,9166.05,2023-04-17,0,0
CUST101154,40,Delhi,Self-Employed,26393,544,Personal Loan,237197,36,14.43,8156.46,2023-12-02,0,0
CUST101155,33,Delhi,Self-Employed,35000,615,Home Loan,1008323,240,9.42,9346.28,2023-02-06,0,0
CUST101156,27,Hyderabad,Salaried,29025,633,Personal Loan,79217,12,14.36,7126.09,2024-06-09,0,0
CUST101157,33,Mumbai,Self-Employed,30937,816,Personal Loan,79137,24,18.04,3952.37,2023-04-30,0,0
CUST101158,30,Pune,Salaried,51919,812,Business Loan,309496,36,11.65,10228.04,2023-06-27,0,0
CUST101159,45,Jaipur,Salaried,35000,757,Home Loan,1502270,240,10.84,15343.01,2024-01-31,0,0
CUST101160,46,Bengaluru,Salaried,72759,778,Business Loan,428873,36,13.05,14460.76,2023-09-11,0,0
CUST101161,43,Ahmedabad,Salaried,79973,755,Home Loan,1998219,180,9.58,20962.46,2024-05-18,0,0
CUST101162,21,Lucknow,Salaried,123723,704,Home Loan,2727965,120,11.13,37778.74,2023-03-04,0,0
CUST101163,24,Lucknow,Salaried,34935,790,Personal Loan,209153,24,13.62,10004.53,2023-12-16,0,0
CUST101164,46,Delhi,Salaried,55025,600,Personal Loan,139503,24,15.28,6782.61,2024-03-03,0,0
CUST101165,40,Chennai,Business Owner,32622,622,Personal Loan,112651,36,16.9,4010.71,2023-11-03,0,0
CUST101166,35,Lucknow,Self-Employed,199654,593,Business Loan,676762,12,14.29,60856.89,2023-12-07,294,1
CUST101167,42,Chennai,Salaried,35466,624,Gold Loan,71729,6,12.29,12387.0,2023-08-23,115,1
CUST101168,33,Kolkata,Salaried,35211,788,Home Loan,1377557,300,10.89,13392.21,2023-12-13,0,0
CUST101169,31,Delhi,Salaried,104364,561,Vehicle Loan,621644,60,10.49,13358.47,2023-02-15,0,0
CUST101170,55,Kolkata,Salaried,24670,685,Personal Loan,76579,36,18.89,2802.82,2023-08-11,0,0
CUST101171,46,Hyderabad,Salaried,39715,688,Personal Loan,351960,36,13.41,11928.55,2024-07-30,0,0
CUST101172,21,Pune,Self-Employed,25000,481,Business Loan,303051,60,17.88,7675.73,2023-10-01,15,0
CUST101173,24,Lucknow,Salaried,35654,695,Personal Loan,211404,48,16.84,6082.59,2023-08-07,0,0
CUST101174,38,Delhi,Salaried,81418,709,Home Loan,2000934,120,10.74,27269.21,2023-10-28,0,0
CUST101175,44,Mumbai,Business Owner,51820,523,Vehicle Loan,557697,48,12.14,14724.67,2023-05-08,0,0
CUST101176,53,Kolkata,Salaried,118969,702,Personal Loan,435939,12,15.59,39468.59,2024-01-28,0,0
CUST101177,45,Lucknow,Salaried,80356,739,Personal Loan,507808,36,16.92,18084.53,2024-09-26,0,0
CUST101178,36,Hyderabad,Business Owner,62336,762,Home Loan,1430298,120,9.12,18211.43,2023-11-12,0,0
CUST101179,44,Chennai,Salaried,61957,603,Home Loan,2583231,240,10.08,25065.81,2023-01-29,1,0
CUST101180,43,Bengaluru,Business Owner,80968,596,Vehicle Loan,563751,48,9.85,14257.61,2024-08-13,0,0
CUST101181,39,Chennai,Self-Employed,47324,686,Business Loan,358222,36,13.54,12163.3,2024-05-10,0,0
CUST101182,37,Hyderabad,Self-Employed,47073,727,Gold Loan,52357,6,11.03,9009.04,2023-02-01,0,0
CUST101183,29,Kolkata,Self-Employed,50217,660,Home Loan,1519516,120,9.77,19887.49,2024-11-23,15,0
CUST101184,21,Ahmedabad,Self-Employed,23805,678,Gold Loan,81465,24,10.32,3771.24,2023-05-24,325,1
CUST101185,54,Chennai,Salaried,31233,796,Personal Loan,91090,36,17.54,3272.14,2023-02-21,30,0
CUST101186,32,Lucknow,Salaried,46396,602,Home Loan,1725300,300,11.13,17072.29,2024-09-05,0,0
CUST101187,41,Chennai,Self-Employed,23989,754,Personal Loan,131698,24,15.05,6388.72,2023-12-23,0,0
CUST101188,36,Jaipur,Salaried,45311,706,Gold Loan,317403,24,9.5,14573.4,2024-06-26,0,0
CUST101189,51,Kolkata,Salaried,26180,717,Business Loan,231539,24,11.98,10897.18,2023-08-29,0,0
CUST101190,26,Lucknow,Salaried,33309,652,Personal Loan,55499,12,17.06,5063.35,2024-02-24,0,0
CUST101191,51,Delhi,Self-Employed,52172,486,Home Loan,1542185,300,9.85,13851.11,2023-09-06,0,0
CUST101192,32,Chennai,Self-Employed,40619,649,Home Loan,633882,120,9.61,8240.5,2024-08-12,0,0
CUST101193,30,Kolkata,Salaried,37844,806,Personal Loan,231863,36,13.44,7861.61,2023-06-29,0,0
CUST101194,21,Jaipur,Salaried,77062,651,Business Loan,308611,12,16.77,28113.12,2023-05-19,1,0
CUST101195,37,Bengaluru,Self-Employed,47901,641,Vehicle Loan,183168,24,13.63,8762.44,2024-04-03,225,1
CUST101196,27,Mumbai,Self-Employed,55190,673,Gold Loan,286968,18,9.49,17167.15,2024-04-18,0,0
CUST101197,41,Pune,Salaried,45790,721,Gold Loan,121242,24,9.94,5591.35,2023-10-28,0,0
CUST101198,44,Pune,Salaried,77629,821,Business Loan,350029,12,16.9,31907.7,2024-01-22,364,1
CUST101199,51,Jaipur,Salaried,35000,637,Home Loan,1199436,240,10.58,12039.45,2023-10-04,0,0
CUST101200,28,Hyderabad,Salaried,47662,644,Personal Loan,293316,36,14.64,10116.26,2023-08-11,0,0
CUST101201,37,Lucknow,Salaried,24126,741,Personal Loan,71314,36,16.19,2513.88,2023-02-09,0,0
CUST101202,45,Hyderabad,Salaried,43563,561,Vehicle Loan,226688,24,10.04,10464.69,2024-04-30,165,1
CUST101203,21,Pune,Self-Employed,51355,740,Personal Loan,120736,12,13.48,10811.02,2024-07-27,0,0
CUST101204,43,Kolkata,Salaried,25000,749,Business Loan,147911,24,17.15,7323.72,2023-08-03,0,0
CUST101205,47,Mumbai,Self-Employed,90689,715,Vehicle Loan,489409,60,11.16,10680.03,2023-06-21,354,1
CUST101206,37,Mumbai,Salaried,44541,664,Home Loan,1055737,300,9.79,9437.65,2024-01-13,291,1
CUST101207,34,Ahmedabad,Salaried,34269,730,Business Loan,348223,60,14.23,8144.12,2024-08-19,0,0
CUST101208,45,Lucknow,Self-Employed,40270,718,Business Loan,466370,60,15.52,11222.61,2024-10-13,0,0
CUST101209,25,Lucknow,Salaried,51213,889,Home Loan,1539262,120,10.74,20977.43,2023-11-30,0,0
CUST101210,47,Chennai,Self-Employed,29843,816,Gold Loan,69412,12,11.7,6157.43,2023-12-04,0,0
CUST101211,35,Ahmedabad,Self-Employed,65544,860,Business Loan,588656,24,13.51,28127.0,2024-07-17,15,0
CUST101212,39,Kolkata,Salaried,74465,705,Gold Loan,459736,18,10.77,27773.67,2023-05-22,0,0
CUST101213,23,Bengaluru,Business Owner,58012,777,Gold Loan,63715,6,12.78,11018.49,2023-10-21,0,0
CUST101214,35,Chennai,Salaried,68904,587,Vehicle Loan,292264,24,13.95,14025.53,2023-05-21,0,0
CUST101215,40,Pune,Salaried,102511,549,Personal Loan,64960,24,15.29,3158.65,2024-10-01,334,1
CUST101216,51,Ahmedabad,Business Owner,44888,701,Business Loan,344731,24,15.48,16793.58,2024-07-21,0,0
CUST101217,40,Lucknow,Salaried,52442,444,Home Loan,895157,120,8.95,11315.26,2023-08-23,0,0
CUST101218,61,Jaipur,Self-Employed,47272,811,Personal Loan,132440,48,14.84,3675.17,2024-09-07,104,1
CUST101219,49,Hyderabad,Self-Employed,64754,735,Business Loan,408431,24,15.49,19898.67,2023-10-30,108,1
CUST101220,44,Hyderabad,Self-Employed,120281,650,Gold Loan,69977,6,12.51,12092.06,2024-06-12,0,0
CUST101221,39,Ahmedabad,Salaried,63361,612,Home Loan,2285506,240,10.22,22389.79,2024-03-11,1,0
CUST101222,36,Jaipur,Salaried,42872,569,Personal Loan,316900,36,12.88,10659.31,2023-03-11,0,0
CUST101223,32,Hyderabad,Salaried,33059,659,Business Loan,142528,12,12.21,12677.45,2023-05-15,0,0
CUST101224,53,Ahmedabad,Self-Employed,65190,650,Personal Loan,82047,36,15.95,2882.5,2024-01-28,0,0
CUST101225,46,Jaipur,Business Owner,37418,751,Business Loan,309969,36,11.69,10249.57,2023-02-26,0,0
CUST101226,38,Kolkata,Salaried,69471,589,Personal Loan,58886,12,15.34,5324.4,2024-06-01,0,0
CUST101227,42,Lucknow,Business Owner,47769,601,Personal Loan,258056,24,12.17,12168.09,2023-04-03,242,1
CUST101228,39,Kolkata,Self-Employed,20000,746,Personal Loan,54860,24,15.49,2672.77,2024-06-01,0,0
CUST101229,51,Pune,Salaried,23449,665,Gold Loan,148991,24,12.06,7017.7,2023-06-29,0,0
CUST101230,31,Kolkata,Salaried,36143,777,Business Loan,460572,60,14.84,10918.33,2023-03-19,0,0
CUST101231,44,Kolkata,Salaried,49773,822,Gold Loan,94515,6,9.12,16174.16,2023-08-25,0,0
CUST101232,57,Delhi,Business Owner,39937,658,Personal Loan,136383,48,16.23,3881.22,2023-08-22,0,0
CUST101233,21,Jaipur,Salaried,30662,711,Business Loan,450970,60,12.45,10134.43,2023-06-02,0,0
CUST101234,38,Chennai,Salaried,64697,613,Personal Loan,217268,36,16.99,7745.12,2023-09-20,255,1
CUST101235,47,Bengaluru,Self-Employed,103267,570,Business Loan,315785,36,17.9,11400.55,2024-03-08,0,0
CUST101236,43,Jaipur,Business Owner,48737,672,Gold Loan,168099,12,9.68,14753.57,2024-09-25,0,0
CUST101237,39,Delhi,Self-Employed,35000,650,Home Loan,1038086,180,10.88,11720.75,2023-03-01,189,1
CUST101238,50,Hyderabad,Self-Employed,46056,733,Personal Loan,143679,48,12.57,3823.95,2024-04-09,0,0
CUST101239,40,Kolkata,Business Owner,68881,575,Personal Loan,349314,36,13.97,11933.64,2024-10-06,0,0
CUST101240,41,Hyderabad,Self-Employed,37268,802,Gold Loan,320648,24,11.3,14989.41,2023-05-10,0,0
CUST101241,23,Kolkata,Salaried,32578,621,Business Loan,150541,24,17.22,7459.01,2023-09-18,0,0
CUST101242,31,Jaipur,Salaried,105637,577,Home Loan,3083124,120,9.89,40556.14,2023-06-12,0,0
CUST101243,45,Jaipur,Self-Employed,156295,591,Gold Loan,85168,6,10.25,14622.04,2023-06-04,0,0
CUST101244,21,Bengaluru,Salaried,37793,593,Gold Loan,106241,18,12.85,6520.82,2024-08-21,0,0
CUST101245,26,Lucknow,Business Owner,15000,870,Gold Loan,64545,18,12.65,3955.6,2024-06-02,0,0
CUST101246,38,Ahmedabad,Self-Employed,108716,689,Gold Loan,55242,6,12.47,9544.75,2024-03-17,0,0
CUST101247,59,Jaipur,Self-Employed,78869,556,Gold Loan,441793,24,12.04,20804.98,2023-06-15,0,0
CUST101248,50,Delhi,Salaried,37243,739,Personal Loan,92230,48,13.59,2501.39,2024-08-06,0,0
CUST101249,31,Ahmedabad,Salaried,106951,719,Business Loan,851546,36,15.23,29615.12,2023-06-03,0,0
CUST101250,53,Ahmedabad,Salaried,97999,718,Personal Loan,338668,36,18.82,12383.42,2024-01-21,0,0
CUST101251,42,Delhi,Self-Employed,53060,872,Home Loan,1385715,180,10.91,15671.77,2023-12-22,0,0
CUST101252,42,Hyderabad,Self-Employed,32796,656,Business Loan,321392,36,16.87,11437.72,2024-01-05,0,0
CUST101253,25,Mumbai,Salaried,46957,703,Business Loan,266100,24,13.13,12667.13,2023-11-04,0,0
CUST101254,42,Mumbai,Self-Employed,67938,708,Business Loan,300795,12,12.92,26854.9,2024-06-21,1,0
CUST101255,32,Bengaluru,Salaried,33548,798,Personal Loan,109629,24,16.59,5398.73,2023-02-19,1,0
CUST101256,36,Chennai,Salaried,37814,648,Business Loan,246486,24,13.36,11760.12,2024-08-06,0,0
CUST101257,38,Hyderabad,Salaried,49493,543,Personal Loan,321483,36,18.34,11677.29,2024-03-24,0,0
CUST101258,36,Bengaluru,Salaried,104726,583,Business Loan,432773,12,11.85,38421.0,2024-06-24,0,0
CUST101259,33,Delhi,Business Owner,27855,599,Business Loan,161054,24,16.51,7925.01,2024-07-03,0,0
CUST101260,42,Kolkata,Salaried,106813,638,Gold Loan,134398,18,11.97,8193.99,2024-02-21,0,0
CUST101261,28,Kolkata,Self-Employed,54198,593,Vehicle Loan,194282,24,9.86,8952.58,2023-05-13,112,1
CUST101262,41,Kolkata,Salaried,77820,678,Personal Loan,69737,12,13.39,6241.49,2023-03-16,0,0
CUST101263,32,Mumbai,Salaried,56958,740,Home Loan,1152826,120,9.88,15158.18,2024-05-10,0,0
CUST101264,28,Hyderabad,Business Owner,90190,731,Personal Loan,149098,36,13.34,5048.15,2024-01-28,299,1
CUST101265,36,Chennai,Salaried,76533,785,Personal Loan,142390,24,14.89,6896.57,2023-07-12,0,0
CUST101266,31,Hyderabad,Self-Employed,51967,849,Personal Loan,143990,36,12.2,4796.29,2024-09-28,334,1
CUST101267,52,Delhi,Self-Employed,28085,740,Business Loan,233051,36,13.86,7949.29,2024-05-29,0,0
CUST101268,34,Jaipur,Salaried,25000,812,Business Loan,164538,24,15.04,7981.02,2023-12-03,7,0
CUST101269,26,Jaipur,Salaried,65875,631,Vehicle Loan,689707,36,10.62,22456.21,2023-09-06,0,0
CUST101270,37,Delhi,Salaried,97180,821,Vehicle Loan,643528,36,10.63,20955.7,2024-10-07,0,0
CUST101271,42,Pune,Salaried,63041,704,Gold Loan,166052,24,12.64,7866.37,2023-05-20,7,0
CUST101272,51,Ahmedabad,Salaried,95234,711,Home Loan,3054645,300,9.28,26222.69,2023-04-09,0,0
CUST101273,25,Chennai,Salaried,53762,548,Home Loan,1166798,300,11.47,11834.55,2023-06-29,0,0
CUST101274,37,Hyderabad,Salaried,75256,667,Gold Loan,140464,18,9.99,8435.21,2023-03-01,0,0
CUST101275,39,Chennai,Salaried,34944,550,Gold Loan,65120,18,10.56,3927.73,2023-08-06,1,0
CUST101276,32,Chennai,Salaried,43964,559,Business Loan,238091,24,13.02,11321.52,2024-09-19,118,1
CUST101277,46,Mumbai,Salaried,248057,829,Personal Loan,882464,12,11.52,78207.84,2024-05-09,0,0
CUST101278,45,Kolkata,Self-Employed,52009,683,Personal Loan,629210,36,16.06,22139.8,2023-07-10,293,1
CUST101279,24,Pune,Business Owner,110616,721,Personal Loan,851024,36,12.38,28420.88,2023-05-12,0,0
CUST101280,28,Ahmedabad,Self-Employed,43806,458,Business Loan,343265,24,11.76,16120.23,2024-10-08,317,1
CUST101281,35,Chennai,Salaried,39136,733,Business Loan,103690,12,11.26,9176.87,2024-04-07,0,0
CUST101282,29,Bengaluru,Self-Employed,55325,680,Home Loan,1106869,180,9.36,11464.88,2023-09-26,0,0
CUST101283,46,Kolkata,Self-Employed,86139,603,Home Loan,1802557,180,9.04,18325.65,2024-08-03,30,0
CUST101284,44,Lucknow,Salaried,53000,774,Home Loan,1597994,300,9.63,14106.3,2024-09-10,340,1
CUST101285,28,Pune,Business Owner,48883,714,Business Loan,450907,36,17.23,16127.73,2024-11-01,163,1
CUST101286,28,Pune,Self-Employed,29096,556,Personal Loan,94646,36,17.52,3398.93,2024-09-23,0,0
CUST101287,42,Ahmedabad,Salaried,59705,474,Personal Loan,615144,48,14.83,17066.96,2024-06-11,0,0
CUST101288,33,Delhi,Self-Employed,125650,524,Vehicle Loan,855983,36,12.04,28447.24,2023-02-17,0,0
CUST101289,41,Hyderabad,Salaried,65850,670,Gold Loan,199821,12,9.49,17520.08,2024-09-20,0,0
CUST101290,21,Jaipur,Business Owner,28054,681,Gold Loan,178279,24,12.82,8460.64,2024-11-13,0,0
CUST101291,25,Ahmedabad,Salaried,147510,736,Personal Loan,395656,12,18.63,36392.47,2023-04-10,0,0
CUST101292,42,Lucknow,Salaried,34256,657,Gold Loan,51060,6,11.73,8803.51,2023-06-13,0,0
CUST101293,28,Delhi,Salaried,28870,483,Vehicle Loan,156754,24,11.5,7342.41,2024-02-05,139,1
CUST101294,28,Ahmedabad,Business Owner,25000,724,Business Loan,254692,36,16.08,8964.28,2023-10-07,0,0
CUST101295,42,Mumbai,Business Owner,58818,830,Personal Loan,54794,36,18.72,2000.78,2024-07-02,30,0
CUST101296,34,Hyderabad,Business Owner,50690,679,Vehicle Loan,275930,36,10.08,8913.85,2023-12-13,0,0
CUST101297,39,Mumbai,Salaried,75232,697,Gold Loan,92356,18,11.02,5590.1,2023-09-01,0,0
CUST101298,43,Chennai,Self-Employed,52195,837,Personal Loan,178308,48,15.93,5046.91,2024-10-06,0,0
CUST101299,46,Chennai,Salaried,77667,776,Personal Loan,268867,24,14.61,12986.7,2023-04-12,0,0
CUST101300,21,Kolkata,Salaried,43687,530,Gold Loan,51560,24,12.2,2431.93,2024-05-06,351,1
CUST101301,44,Pune,Salaried,62802,723,Gold Loan,82588,6,11.38,14225.13,2024-02-04,0,0
CUST101302,47,Mumbai,Business Owner,70525,644,Home Loan,1579940,120,8.66,19724.45,2023-05-10,7,0
CUST101303,44,Mumbai,Business Owner,35000,639,Home Loan,804215,120,11.0,11078.06,2024-02-23,15,0
CUST101304,33,Jaipur,Salaried,35948,737,Personal Loan,200677,48,18.45,5942.18,2024-09-17,0,0
CUST101305,41,Pune,Salaried,25000,576,Business Loan,122622,12,15.78,11112.84,2023-08-24,289,1
CUST101306,47,Bengaluru,Business Owner,105782,650,Business Loan,330940,12,13.84,29689.24,2023-04-17,0,0
CUST101307,43,Ahmedabad,Business Owner,79527,555,Gold Loan,69316,6,11.58,11945.98,2023-06-17,0,0
CUST101308,32,Chennai,Salaried,79470,571,Personal Loan,333571,24,16.42,16399.69,2024-07-17,0,0
CUST101309,39,Kolkata,Self-Employed,40964,615,Personal Loan,128206,12,18.99,11814.41,2024-04-10,150,1
CUST101310,41,Bengaluru,Self-Employed,68445,693,Personal Loan,214465,12,13.69,19224.93,2023-02-05,1,0
CUST101311,32,Delhi,Salaried,43199,573,Personal Loan,77962,24,18.45,3909.16,2023-10-22,0,0
CUST101312,41,Lucknow,Salaried,61897,715,Business Loan,278876,24,14.47,13451.64,2023-03-25,0,0
CUST101313,47,Lucknow,Self-Employed,35835,642,Home Loan,1116750,180,10.67,12462.5,2023-11-15,0,0
CUST101314,31,Lucknow,Salaried,65726,718,Personal Loan,345168,24,17.02,17069.2,2023-04-25,0,0
CUST101315,35,Kolkata,Salaried,55842,788,Personal Loan,56072,12,16.95,5112.7,2023-09-09,30,0
CUST101316,35,Bengaluru,Salaried,74421,724,Personal Loan,247454,24,14.28,11913.74,2024-06-26,0,0
CUST101317,21,Kolkata,Self-Employed,170214,707,Personal Loan,669884,36,12.88,22532.34,2023-12-22,340,1
CUST101318,54,Lucknow,Salaried,35000,613,Home Loan,815994,120,8.81,10252.95,2024-07-18,0,0
CUST101319,30,Pune,Salaried,129860,663,Personal Loan,86807,36,16.09,3055.74,2023-09-12,0,0
CUST101320,50,Bengaluru,Business Owner,36718,716,Business Loan,273725,24,16.97,13529.64,2023-10-27,0,0
CUST101321,22,Hyderabad,Salaried,40524,655,Personal Loan,107162,48,13.45,2898.88,2024-08-07,0,0
CUST101322,31,Bengaluru,Salaried,45094,666,Vehicle Loan,211066,24,12.41,9976.07,2024-03-09,0,0
CUST101323,43,Chennai,Salaried,87859,712,Personal Loan,220073,24,15.65,10738.69,2023-01-18,0,0
CUST101324,39,Chennai,Salaried,35000,644,Home Loan,1361990,180,8.88,13717.15,2023-12-15,0,0
CUST101325,46,Hyderabad,Self-Employed,38903,438,Personal Loan,79717,12,16.83,7264.14,2024-05-02,1,0
CUST101326,41,Jaipur,Salaried,65308,555,Vehicle Loan,244907,36,12.11,8147.29,2024-05-15,0,0
CUST101327,26,Chennai,Self-Employed,32177,504,Personal Loan,165169,36,14.46,5682.06,2024-11-22,0,0
CUST101328,39,Ahmedabad,Self-Employed,123558,699,Business Loan,279311,12,15.35,25256.29,2023-02-20,0,0
CUST101329,46,Ahmedabad,Self-Employed,51219,570,Personal Loan,122033,24,16.05,5978.03,2023-02-20,15,0
CUST101330,63,Jaipur,Self-Employed,40969,689,Home Loan,1393533,120,9.97,18392.5,2023-08-10,0,0
CUST101331,50,Delhi,Business Owner,96463,552,Personal Loan,190734,12,14.47,17167.66,2024-10-14,0,0
CUST101332,47,Jaipur,Self-Employed,63609,674,Gold Loan,291914,18,9.64,17483.15,2023-01-31,0,0
CUST101333,36,Pune,Salaried,92368,617,Vehicle Loan,366942,36,10.58,11940.36,2024-10-30,321,1
CUST101334,47,Lucknow,Salaried,77371,692,Vehicle Loan,801360,60,11.12,17471.5,2023-10-31,0,0
CUST101335,40,Mumbai,Salaried,46015,846,Personal Loan,161595,12,11.97,14355.25,2024-11-18,0,0
CUST101336,42,Ahmedabad,Salaried,106463,659,Business Loan,326142,24,17.42,16191.09,2023-10-30,114,1
